probability,move,scenario_no,loss,move_no
[0.93311316],8,8,[2.0926464],5798
[0.3309344],8,17,[2.9149678],5799
[0.18754566],11,11,[2.810471],5800
[0.18884301],11,11,[2.8091826],5801
[0.19104128],11,11,[2.807],5802
[0.17122945],11,10,[2.9812503],5803
[0.53737164],5,14,[2.9325385],5804
[0.16114423],5,9,[2.9753208],5805
[0.93424726],8,8,[2.091597],5806
[0.1571043],11,9,[2.9752622],5807
[0.20531698],11,11,[2.7928357],5808
[0.5214289],5,14,[2.930863],5809
[0.427497],5,6,[2.9205103],5810
[0.19883616],11,4,[2.9539423],5811
[0.1939638],11,10,[2.98125],5812
[0.2133293],11,3,[2.941673],5813
[0.20461461],11,4,[2.9539275],5814
[0.21936283],11,11,[2.7789142],5815
[0.17915842],11,9,[2.9749765],5816
[0.48637423],5,14,[2.9272952],5817
