probability,move,scenario_no,loss,move_no
[0.21723868],3,12,[2.9711618],31636
[0.12994872],15,8,[2.9225488],31637
[0.21736805],3,12,[2.9711392],31638
[0.15418616],15,15,[2.843391],31639
[0.28101885],3,3,[2.717745],31640
[0.13016509],15,8,[2.922314],31641
[0.14045297],3,17,[2.9400654],31642
[0.1383933],15,16,[2.9689877],31643
[0.13448982],15,14,[2.9413924],31644
[0.13125888],15,18,[2.954296],31645
[0.1312796],15,18,[2.95429],31646
[0.15471163],15,15,[2.8428695],31647
[0.1558938],3,7,[2.9391744],31648
[0.13154823],15,18,[2.9542217],31649
[0.13165055],15,18,[2.9541843],31650
[0.1289315],15,19,[2.9806294],31651
[0.1290148],15,19,[2.9806259],31652
[0.13002664],3,11,[2.9478276],31653
[0.14052086],3,17,[2.940016],31654
[0.13107383],15,8,[2.921834],31655
[0.15554541],15,15,[2.8420403],31656
[0.1297869],3,11,[2.9477952],31657
[0.12956595],15,19,[2.9805794],31658
[0.13577977],15,14,[2.9415693],31659
[0.12939744],3,10,[2.96908],31660
[0.133333],3,2,[2.9853225],31661
[0.12934041],3,11,[2.9476883],31662
[0.13286087],3,4,[2.9758804],31663
[0.13211189],15,5,[2.939265],31664
[0.13960427],3,17,[2.9399858],31665
[0.1329918],3,2,[2.9853132],31666
[0.15654501],15,15,[2.8410454],31667
[0.15447134],3,7,[2.9393318],31668
[0.13238534],15,8,[2.9215446],31669
[0.12733312],3,1,[2.9411213],31670
[0.13071734],15,19,[2.9805076],31671
[0.281641],3,3,[2.7171319],31672
[0.15716776],15,15,[2.840426],31673
[0.12869355],3,11,[2.9474864],31674
[0.1272701],3,1,[2.9410765],31675
[0.14129816],15,16,[2.9691045],31676
[0.12870398],3,11,[2.9474373],31677
[0.12858628],3,10,[2.9690845],31678
[0.21625654],3,13,[2.94356],31679
[0.12867092],3,11,[2.9473455],31680
[0.13768409],15,14,[2.9417343],31681
[0.13772708],15,14,[2.9417193],31682
[0.13908991],3,17,[2.9400475],31683
[0.1322107],3,4,[2.9759135],31684
[0.14180899],15,16,[2.96909],31685
[0.13906728],3,17,[2.9400043],31686
[0.12847792],3,10,[2.9690437],31687
[0.132247],15,9,[2.938859],31688
[0.13245271],3,2,[2.985331],31689
[0.13354331],15,8,[2.9215076],31690
[0.12849347],3,11,[2.9470549],31691
[0.1335499],15,8,[2.921462],31692
[0.13365322],15,5,[2.9395957],31693
[0.21709913],3,12,[2.9712548],31694
[0.13192447],3,4,[2.975888],31695
[0.1322376],15,9,[2.9387717],31696
[0.14177856],15,16,[2.9690478],31697
[0.15374956],3,7,[2.939566],31698
[0.12816514],3,11,[2.9468813],31699
[0.13201419],3,2,[2.9853106],31700
[0.21673463],3,12,[2.9712129],31701
[0.1416836],15,16,[2.9690106],31702
[0.13439007],15,18,[2.9540417],31703
[0.21658555],3,12,[2.9711702],31704
[0.13149881],15,19,[2.9805152],31705
[0.21544115],3,13,[2.9436529],31706
[0.13829544],3,17,[2.9398386],31707
[0.14155959],15,16,[2.9689312],31708
[0.21529473],3,13,[2.9435964],31709
[0.1342449],15,18,[2.9539664],31710
[0.1319675],15,9,[2.9385426],31711
[0.12691042],15,1,[2.941173],31712
[0.13151829],3,2,[2.985269],31713
[0.13191642],15,9,[2.9384613],31714
[0.15223548],15,6,[2.9373894],31715
[0.12748228],3,11,[2.946676],31716
[0.13189268],15,9,[2.9383302],31717
[0.12723099],3,10,[2.9690137],31718
[0.13324736],15,5,[2.9396536],31719
[0.12709944],3,10,[2.9689972],31720
[0.21537626],3,12,[2.9710054],31721
[0.13123901],15,19,[2.9804504],31722
[0.12679715],15,1,[2.941153],31723
[0.1412636],15,16,[2.968802],31724
[0.13120145],15,19,[2.980427],31725
[0.13179441],15,9,[2.9379683],31726
[0.15737931],15,15,[2.840212],31727
[0.21475582],3,12,[2.9709377],31728
[0.13423301],15,18,[2.9537704],31729
[0.13342664],15,5,[2.9396124],31730
