probability,move,scenario_no,loss,move_no
[0.11032537],15,12,[2.9544377],474
[0.1136265],16,6,[2.9538946],475
[0.10972562],15,12,[2.954197],476
[0.10763209],15,3,[2.9830642],477
[0.11482257],16,11,[2.9547215],478
[0.10912479],16,12,[2.9533095],479
[0.11089732],16,9,[2.975278],480
[0.11028303],15,17,[2.9791577],481
[0.10849292],16,14,[2.957412],482
[0.11294679],16,15,[2.8875678],483
[0.10612597],15,13,[2.9173162],484
[0.11388078],16,6,[2.953396],485
[0.10882178],15,7,[2.957817],486
[0.11195955],16,15,[2.886341],487
[0.11316361],16,16,[2.884346],488
[0.11141754],15,5,[2.9271095],489
[0.11059826],15,9,[2.974803],490
[0.11133856],15,7,[2.9574513],491
[0.11164888],15,10,[2.9016433],492
[0.11434966],15,15,[2.8831797],493
[0.11067593],15,3,[2.982998],494
[0.11517213],15,6,[2.9521103],495
[0.1118521],15,13,[2.9154103],496
[0.11647354],15,6,[2.9516048],497
[0.11851317],15,18,[2.985109],498
[0.1155327],15,11,[2.955029],499
[0.11568805],15,7,[2.9560256],500
[0.11801011],15,6,[2.9500723],501
[0.1182532],15,6,[2.9495168],502
[0.11983797],15,18,[2.9850855],503
[0.11866317],15,17,[2.9794495],504
[0.11849172],15,1,[2.9555054],505
[0.11876741],15,17,[2.9793403],506
[0.11647218],15,9,[2.9744844],507
[0.11647367],15,9,[2.974354],508
[0.11869255],15,17,[2.979014],509
[0.11406329],15,13,[2.9123466],510
[0.11863876],15,6,[2.9447393],511
[0.11620228],15,2,[2.955446],512
[0.11944439],15,18,[2.984657],513
[0.11523865],15,14,[2.9573283],514
[0.11860419],15,15,[2.8789005],515
[0.11727497],15,19,[2.9746869],516
[0.1185863],15,17,[2.9781291],517
[0.11640612],15,14,[2.9568453],518
[0.11973269],15,6,[2.9413984],519
[0.11691038],15,10,[2.9027348],520
[0.11767587],15,12,[2.9526646],521
[0.11989772],15,1,[2.9542954],522
[0.11771175],15,12,[2.9524446],523
[0.12023767],15,6,[2.9392703],524
[0.11984101],15,1,[2.9538023],525
[0.11765188],15,2,[2.9542804],526
[0.12074965],15,18,[2.9841561],527
[0.11952514],15,1,[2.9528244],528
[0.11896273],15,17,[2.9772902],529
[0.11445517],15,3,[2.982765],530
[0.11689313],15,2,[2.9531786],531
[0.11579955],15,7,[2.95371],532
[0.11893652],15,8,[2.909474],533
[0.11837156],15,1,[2.9505272],534
[0.11306535],15,13,[2.9116569],535
[0.11595573],15,5,[2.9298239],536
[0.11833871],15,15,[2.8791263],537
[0.11650538],15,16,[2.8936095],538
[0.11903769],15,15,[2.8784301],539
[0.11696975],15,2,[2.9512105],540
[0.11452474],15,13,[2.910253],541
[0.12079066],15,8,[2.9092002],542
[0.12182855],15,18,[2.9838135],543
[0.12017014],15,11,[2.956995],544
[0.11987148],15,2,[2.950055],545
[0.11943328],15,7,[2.954222],546
[0.11969242],15,7,[2.9541438],547
[0.12299597],15,1,[2.9479234],548
[0.1213643],15,19,[2.9746308],549
[0.11914746],15,10,[2.9053845],550
[0.11684141],15,13,[2.9066014],551
[0.12120099],15,11,[2.9568393],552
[0.1227093],15,1,[2.9469411],553
[0.11919964],15,7,[2.952664],554
[0.12084878],15,16,[2.893965],555
[0.11852781],15,9,[2.9743462],556
[0.11453576],15,13,[2.9022386],557
[0.12095417],15,1,[2.9454277],558
[0.11718953],15,7,[2.9515219],559
[0.12000706],15,1,[2.9445493],560
[0.11620015],15,7,[2.950817],561
[0.11568803],15,7,[2.950278],562
[0.11117726],15,13,[2.8968272],563
[0.11344238],15,14,[2.9588485],564
[0.11398976],15,12,[2.9553347],565
[0.11394878],15,5,[2.9312053],566
[0.11573859],15,18,[2.9841785],567
[0.11598884],15,6,[2.9389567],568
[0.11128268],15,9,[2.9750986],569
[0.11353553],15,17,[2.9771893],570
[0.10846771],15,10,[2.900855],571
[0.11409128],15,6,[2.938282],572
[0.11199129],15,17,[2.9769974],573
[0.10895298],15,7,[2.9444182],574
[0.11167313],15,18,[2.9840813],575
[0.10825454],15,19,[2.9748354],576
[0.10962773],15,8,[2.9154537],577
[0.11040255],13,13,[2.8871255],578
[0.10466926],15,3,[2.9836364],579
[0.10878686],15,16,[2.896895],580
[0.10768188],13,4,[2.9485068],581
[0.11387047],13,13,[2.8836665],582
[0.10679383],15,2,[2.9501991],583
[0.11322916],13,10,[2.8967502],584
[0.11456061],13,10,[2.8959057],585
[0.10571851],15,16,[2.8958762],586
[0.12060515],13,13,[2.876961],587
[0.11266012],13,8,[2.9161499],588
[0.11428239],13,8,[2.916001],589
[0.10900725],13,9,[2.9765294],590
[0.09995179],15,7,[2.942049],591
[0.12204043],13,4,[2.9492412],592
[0.11343151],13,3,[2.9839845],593
[0.11543158],13,18,[2.9843118],594
[0.10922108],13,5,[2.9323714],595
[0.12055494],13,8,[2.913278],596
[0.11579155],13,3,[2.983913],597
[0.12118787],13,8,[2.9120152],598
[0.11061568],13,5,[2.9318435],599
[0.11801205],13,12,[2.9590898],600
[0.12134477],13,8,[2.9093368],601
[0.10456815],16,1,[2.9447012],602
[0.10645653],13,2,[2.9514365],603
[0.10429619],13,15,[2.8979466],604
[0.12096523],13,19,[2.975584],605
[0.10156164],13,7,[2.941665],606
[0.13027397],13,13,[2.8673644],607
[0.13112287],13,13,[2.8665195],608
[0.10501461],13,15,[2.8969681],609
[0.10269363],16,1,[2.9444718],610
[0.12522514],13,19,[2.9756424],611
[0.10592668],13,7,[2.9411426],612
[0.11487447],13,5,[2.9297745],613
[0.11229353],13,6,[2.9439578],614
[0.1058455],13,16,[2.8978777],615
[0.13565882],13,10,[2.8900383],616
[0.13616607],13,10,[2.889636],617
[0.12910011],13,8,[2.9031668],618
[0.14185514],13,13,[2.8558452],619
[0.13650005],13,4,[2.9507186],620
[0.13778497],13,4,[2.9507413],621
[0.11997414],13,17,[2.9782255],622
[0.10819976],13,1,[2.9438877],623
[0.12149028],13,17,[2.9781992],624
[0.1284991],13,9,[2.9789968],625
[0.11925502],13,6,[2.9448397],626
[0.142095],13,4,[2.9500012],627
[0.11429002],13,11,[2.9635894],628
[0.14446497],13,10,[2.8834398],629
[0.14462288],13,10,[2.8826206],630
[0.11629421],13,15,[2.898315],631
[0.11422372],13,7,[2.940325],632
[0.11412331],13,7,[2.9400811],633
[0.11181408],13,16,[2.898699],634
[0.1225998],13,17,[2.9777434],635
[0.11343872],13,7,[2.9387615],636
[0.14355375],13,10,[2.8756018],637
[0.12191182],13,17,[2.9775224],638
[0.10835741],13,1,[2.9436831],639
[0.11665565],13,2,[2.9543495],640
[0.1303343],13,18,[2.9858344],641
[0.12088609],13,17,[2.97703],642
[0.11176089],13,11,[2.964292],643
[0.11139324],13,11,[2.964191],644
[0.10860449],13,16,[2.8970842],645
[0.11427628],13,2,[2.953664],646
[0.12832485],13,12,[2.9635797],647
[0.1397928],13,10,[2.8672433],648
[0.10879656],13,11,[2.963263],649
[0.1366345],13,4,[2.949246],650
[0.12313702],13,9,[2.9795032],651
[0.10536346],16,1,[2.9415731],652
[0.13739364],13,10,[2.8631887],653
[0.13695994],13,10,[2.8617573],654
[0.10968037],13,2,[2.9519963],655
[0.13191894],10,14,[2.968626],656
[0.13470744],10,4,[2.948999],657
[0.10672589],16,1,[2.940434],658
[0.14484304],10,10,[2.8529701],659
[0.12818696],10,9,[2.9795012],660
[0.10708389],16,1,[2.9394908],661
[0.14241672],10,4,[2.948573],662
[0.15223551],10,10,[2.8456054],663
[0.11003814],10,1,[2.9381173],664
[0.1362355],10,3,[2.9854903],665
[0.15561038],10,13,[2.8619742],666
[0.1230942],10,7,[2.9375424],667
[0.1243721],10,6,[2.9479685],668
[0.11803649],10,11,[2.9624045],669
[0.14249264],10,3,[2.9855282],670
[0.12601383],10,15,[2.9079313],671
[0.11850586],10,16,[2.8928757],672
[0.15441915],10,19,[2.9767673],673
[0.12616146],10,15,[2.9073548],674
[0.12580211],10,15,[2.9066515],675
[0.1491293],10,18,[2.9861455],676
[0.14220034],10,9,[2.9796503],677
[0.12384589],10,15,[2.9033608],678
[0.14775503],10,18,[2.9860587],679
[0.11469983],10,16,[2.89095],680
[0.11973735],10,2,[2.9505424],681
[0.11892571],10,2,[2.950156],682
[0.14996016],10,8,[2.9168775],683
[0.12088913],10,7,[2.9392107],684
[0.11715931],10,15,[2.8955073],685
[0.13249303],10,5,[2.9430614],686
[0.1325392],10,9,[2.9785416],687
[0.13396011],10,3,[2.9851775],688
[0.14695574],10,4,[2.948499],689
[0.11166662],16,11,[2.9618363],690
[0.1282992],10,9,[2.9779143],691
[0.1530236],10,13,[2.8717303],692
[0.12166294],10,17,[2.977462],693
[0.14314821],10,4,[2.9478312],694
[0.10975458],15,6,[2.9447322],695
[0.13874052],10,8,[2.9149184],696
[0.11926451],10,17,[2.9773614],697
[0.11075449],15,6,[2.943983],698
[0.12217322],10,12,[2.9656441],699
[0.1351009],10,19,[2.9765308],700
[0.11632811],10,17,[2.977083],701
[0.11089034],15,16,[2.889242],702
[0.12333244],10,3,[2.984706],703
[0.11850431],10,12,[2.965066],704
[0.13572438],10,4,[2.9460158],705
