probability,move,scenario_no,loss,move_no
[0.9749234],5,5,[2.0540671],12027
[0.3411888],4,17,[2.9369686],12028
[0.31778023],4,16,[2.9761486],12029
[0.31718302],4,16,[2.9760275],12030
[0.3365996],2,3,[2.9309282],12031
[0.35175946],4,6,[2.9326718],12032
[0.70672226],9,9,[2.305573],12033
[0.2563115],2,18,[2.9936137],12034
[0.3571639],4,4,[2.643475],12035
[0.33778033],2,3,[2.9303691],12036
[0.38237315],19,19,[2.6204083],12037
[0.20163523],2,12,[2.926516],12038
[0.3161202],2,10,[2.9965315],12039
[0.34123704],4,17,[2.9353004],12040
[0.31284827],4,16,[2.9750118],12041
[0.9764098],5,5,[2.0526977],12042
[0.3604118],4,4,[2.640226],12043
[0.90855366],8,8,[2.11546],12044
[0.24320896],4,7,[2.8635442],12045
[0.3541644],4,6,[2.9320557],12046
[0.7117666],9,9,[2.3007615],12047
[0.31839794],4,16,[2.9746988],12048
[0.332165],2,3,[2.9287639],12049
[0.31835964],4,16,[2.9744883],12050
[0.23049836],2,1,[2.9827163],12051
[0.90844053],8,8,[2.1155655],12052
[0.9059453],14,14,[2.1178994],12053
[0.33316374],2,2,[2.6676369],12054
[0.31990322],4,16,[2.9736285],12055
[0.35615492],4,6,[2.931316],12056
[0.9068299],14,14,[2.117077],12057
[0.3202858],4,16,[2.9729605],12058
[0.6256377],9,15,[2.9707046],12059
[0.35512465],4,6,[2.9301453],12060
[0.9106508],8,8,[2.1135106],12061
[0.33537257],2,3,[2.927495],12062
[0.22513385],2,11,[2.8944435],12063
[0.32448497],4,13,[2.9110782],12064
[0.3237377],4,13,[2.910834],12065
[0.33926788],2,2,[2.6615674],12066
[0.71780026],9,9,[2.2950144],12067
[0.19869433],2,12,[2.9270434],12068
[0.31987956],4,13,[2.9090047],12069
[0.9759778],5,5,[2.0530956],12070
[0.20157842],2,12,[2.9267273],12071
[0.34144944],2,3,[2.9266636],12072
[0.3151049],4,13,[2.9067044],12073
