probability,move,scenario_no,loss,move_no
[0.1347451],1,17,[2.9679234],505
[0.13513394],1,5,[2.9779248],506
[0.13539459],1,9,[2.961032],507
[0.13562265],1,19,[2.954657],508
[0.13577522],1,17,[2.9665253],509
[0.13587591],1,3,[2.9611328],510
[0.13589814],1,9,[2.959861],511
[0.13593717],1,13,[2.9710524],512
[0.13586074],1,3,[2.9605782],513
[0.13578728],1,11,[2.960863],514
[0.13563426],1,5,[2.977159],515
[0.13541968],1,12,[2.9424403],516
[0.1352273],1,12,[2.9422064],517
[0.1350397],1,3,[2.95903],518
[0.13483109],1,13,[2.9701805],519
[0.1345683],1,13,[2.969968],520
[0.13430808],1,14,[2.8765416],521
[0.13395354],1,4,[2.933996],522
[0.13356853],1,6,[2.9145517],523
[0.13311808],1,3,[2.9571218],524
[0.13264257],1,12,[2.9395096],525
[0.13221358],1,3,[2.956271],526
[0.13175309],1,10,[2.9266834],527
[0.13133454],1,14,[2.874805],528
[0.13075747],1,9,[2.9573991],529
[0.13025191],1,8,[2.9494774],530
[0.12976328],1,18,[2.9419773],531
[0.12933584],1,14,[2.8714008],532
[0.12873058],1,19,[2.9536154],533
[0.12959588],14,13,[2.96828],534
[0.1311032],14,14,[2.8664613],535
[0.13364428],14,7,[2.97557],536
[0.13618428],14,14,[2.861398],537
[0.13983575],14,14,[2.857761],538
[0.14454855],14,17,[2.9651325],539
[0.14903937],14,1,[2.8729916],540
[0.1529957],14,16,[2.957101],541
[0.15654327],14,9,[2.9591987],542
[0.1598565],14,14,[2.8378446],543
[0.16442402],14,12,[2.9387803],544
[0.16872616],14,7,[2.9767168],545
[0.17257684],14,17,[2.9655845],546
[0.17600821],14,18,[2.943281],547
[0.17919226],14,5,[2.9776533],548
[0.18193361],14,15,[2.9780264],549
[0.18424627],14,12,[2.9385483],550
[0.18629251],14,6,[2.9247453],551
[0.18775035],14,10,[2.935701],552
[0.18882495],14,16,[2.958644],553
[0.1896929],14,13,[2.970075],554
[0.19018668],14,9,[2.9608312],555
[0.19048145],14,3,[2.9578085],556
[0.19053303],14,18,[2.943007],557
[0.19050887],14,2,[2.9777203],558
[0.19030762],14,9,[2.9602556],559
[0.18991067],14,16,[2.9577394],560
[0.18940495],14,1,[2.8774822],561
[0.18861018],14,19,[2.9580734],562
[0.18799509],14,4,[2.9414568],563
[0.1869422],14,18,[2.9415665],564
[0.18606347],14,1,[2.875939],565
[0.1850877],14,5,[2.9777048],566
[0.18391396],14,8,[2.953705],567
[0.1830411],14,5,[2.9776192],568
[0.18208331],14,4,[2.940432],569
[0.18102948],14,13,[2.969932],570
[0.17988245],14,9,[2.958095],571
[0.1788681],14,13,[2.969661],572
[0.17762755],14,9,[2.957546],573
[0.17656784],14,4,[2.938669],574
[0.17519642],14,7,[2.977164],575
[0.17397995],14,9,[2.9563076],576
[0.17270918],14,17,[2.965475],577
[0.17152108],14,1,[2.8696437],578
[0.17015941],14,17,[2.965133],579
[0.16886036],14,8,[2.9529936],580
[0.16763583],14,18,[2.9384756],581
[0.16660644],14,4,[2.9353201],582
[0.1652501],14,7,[2.9765167],583
[0.16403246],14,10,[2.93576],584
[0.162725],14,8,[2.9521503],585
[0.16150703],14,2,[2.9775767],586
[0.16025774],14,18,[2.9366562],587
[0.15908334],14,9,[2.95231],588
[0.15784277],14,6,[2.9263344],589
[0.15643458],14,19,[2.9574623],590
[0.15513235],14,9,[2.9511049],591
[0.15392508],14,4,[2.9316728],592
[0.1524155],14,6,[2.9251394],593
[0.1509579],14,10,[2.9341831],594
[0.14943478],14,19,[2.9566898],595
[0.14805439],14,7,[2.9753852],596
[0.14662845],14,19,[2.9560359],597
[0.14534943],14,3,[2.958183],598
[0.1442242],14,4,[2.9289556],599
[0.14276893],14,19,[2.9545565],600
[0.14169657],14,15,[2.9788938],601
[0.14043404],14,6,[2.921244],602
[0.1391899],14,18,[2.9331505],603
[0.1379964],14,19,[2.952279],604
[0.13685226],14,19,[2.95157],605
[0.13575456],14,18,[2.932096],606
[0.13473469],14,17,[2.9626243],607
[0.13369457],14,3,[2.956538],608
[0.13267776],14,18,[2.9301841],609
[0.13169785],14,19,[2.9476964],610
[0.13077305],14,3,[2.955542],611
[0.12984882],14,7,[2.9741797],612
[0.12887898],14,8,[2.95086],613
[0.1279926],14,19,[2.944546],614
[0.12713106],14,18,[2.9258244],615
[0.12628077],14,6,[2.9177997],616
[0.12545879],14,13,[2.967879],617
[0.1245518],14,13,[2.9677384],618
[0.12355894],14,6,[2.916548],619
[0.12259915],14,8,[2.9500115],620
[0.12171581],14,3,[2.9519672],621
[0.12081644],14,3,[2.95147],622
[0.12005924],14,4,[2.924383],623
[0.11902292],14,10,[2.9345536],624
[0.11818467],14,1,[2.880715],625
[0.11732338],14,13,[2.9661677],626
[0.11707684],1,3,[2.9484053],627
[0.11713525],1,9,[2.9480486],628
[0.11721498],1,16,[2.9612546],629
[0.11718585],1,10,[2.9341402],630
[0.117144],1,2,[2.977694],631
[0.11707995],1,3,[2.9453762],632
[0.11698828],1,15,[2.9789248],633
[0.11682432],1,6,[2.911419],634
[0.11659068],1,2,[2.9774575],635
[0.1163516],1,10,[2.9324276],636
[0.11612959],1,5,[2.9798665],637
[0.11581863],1,18,[2.9215763],638
[0.11551939],1,8,[2.9488816],639
[0.11522926],1,10,[2.9306087],640
[0.11493295],1,16,[2.9605923],641
[0.11460168],1,7,[2.9736445],642
[0.11425205],1,19,[2.9385672],643
[0.11393873],1,15,[2.9785073],644
[0.11357047],1,17,[2.963199],645
[0.11326411],1,5,[2.9796388],646
[0.1129391],1,5,[2.9795294],647
[0.11256879],1,18,[2.920063],648
[0.11223835],1,10,[2.9264348],649
[0.11189882],1,7,[2.9731176],650
[0.11153838],1,2,[2.9763064],651
[0.11120227],1,6,[2.908223],652
[0.11085002],1,4,[2.925985],653
[0.11039543],1,10,[2.9238718],654
[0.10999703],1,17,[2.9623375],655
[0.10964914],1,13,[2.965285],656
[0.10927815],1,4,[2.9252236],657
